split,seed,episode,severity,label,unsafe,corruption,max_pose_jump,max_accel,contact_without_accel,motion_without_contact,energy_work_mismatch,support_violation,penetration_depth,friction_slip_inconsistency,actuator_saturation_score,causality_jump_score,max_contact_force,mean_contact_force,path_length,work_proxy,kinetic_energy_gain,z_range,timestamp_skew_score,impact_consistency_score,rare_valid_contact_score,noise_level
valid_clock_skew,5,5,1.0000,0,0,valid_clock_skew,0.016833,17.364134,0.008266,1.504611,0.027098,0.000000,0.000544,2580.171677,0.000000,0.480942,8.920619,0.876919,0.557025,0.238337,0.411414,0.018420,0.015418,0.088090,0.485763,0.001000
valid_clock_skew,5,6,1.0000,0,0,valid_clock_skew,0.017366,19.732979,0.030483,1.684139,0.032303,0.000000,0.000480,2252.695348,0.000000,0.496160,8.265849,1.474437,0.564939,0.352617,0.360654,0.016278,0.017696,0.360687,0.398681,0.001000
valid_clock_skew,5,7,1.0000,0,0,valid_clock_skew,0.015784,24.425897,0.000000,1.552049,0.018750,0.000000,0.000372,2476.351315,0.000000,0.450973,7.071356,1.048161,0.590173,0.364946,0.339334,0.013621,0.035021,0.232859,0.278116,0.001000
valid_clock_skew,5,8,1.0000,0,0,valid_clock_skew,0.020084,20.770824,0.000000,1.942442,0.010940,0.000000,0.000430,3696.396894,0.000000,0.573842,5.437178,0.585718,0.575412,0.197958,0.209490,0.014145,0.019638,0.057821,0.249746,0.001000
valid_clock_skew,5,9,1.0000,0,0,valid_clock_skew,0.017538,47.274944,0.021779,1.666278,0.040091,0.000000,0.001986,1969.430992,0.000000,0.501085,13.276117,1.828136,0.627754,0.288159,0.483092,0.016450,0.015457,0.000001,0.275011,0.001000
valid_clock_skew,5,10,1.0000,0,0,valid_clock_skew,0.018617,29.310811,0.004659,1.594667,0.029348,0.000000,0.000843,1808.577166,0.000000,0.531925,9.195833,1.575674,0.597466,0.517887,0.450725,0.016303,0.023167,0.286537,0.303385,0.001000
valid_clock_skew,5,11,1.0000,0,0,valid_clock_skew,0.018169,35.226720,0.016735,1.593685,0.033115,0.000000,0.000707,2255.939346,0.000000,0.519122,16.013840,1.445044,0.668104,0.374861,0.313141,0.014992,0.034293,0.000001,0.442045,0.001000
valid_clock_skew,5,12,1.0000,0,0,valid_clock_skew,0.017410,30.849252,0.002938,1.273056,0.020721,0.000000,0.000501,1415.325809,0.000000,0.497422,7.512600,1.615770,0.641238,0.446013,0.403637,0.015617,0.026351,0.383097,0.235880,0.001000
valid_clock_skew,5,13,1.0000,0,0,valid_clock_skew,0.020024,18.189159,0.006108,1.593086,0.033560,0.000000,0.000478,3339.997062,0.000000,0.572108,7.759924,0.916988,0.642020,0.256553,0.487696,0.019907,0.029233,0.000001,0.404391,0.001000
valid_clock_skew,6,0,1.0000,0,0,valid_clock_skew,0.016882,28.747131,0.023861,1.424079,0.020948,0.000000,0.000743,2232.968673,0.000000,0.482351,6.691901,0.944844,0.627638,0.202137,0.333297,0.015490,0.015688,0.000000,0.224960,0.001000
valid_clock_skew,6,1,1.0000,0,0,valid_clock_skew,0.020157,21.264143,0.008738,1.282538,0.020860,0.000000,0.000413,2143.791584,0.000000,0.575912,5.903613,0.987496,0.618721,0.289050,0.410989,0.017357,0.024937,0.141704,0.265162,0.001000
valid_clock_skew,6,2,1.0000,0,0,valid_clock_skew,0.018286,13.779059,0.010421,1.185987,0.021830,0.000000,0.000480,2043.186643,0.000000,0.522452,7.760730,1.024525,0.517879,0.217292,0.279987,0.014988,0.034585,0.239270,0.525117,0.001000
valid_clock_skew,6,3,1.0000,0,0,valid_clock_skew,0.018780,28.790931,0.002150,1.195010,0.017639,0.000000,0.000427,1252.221602,0.000000,0.536567,5.000599,1.087707,0.530573,0.245226,0.269001,0.014064,0.024338,0.362896,0.167856,0.001000
valid_clock_skew,6,4,1.0000,0,0,valid_clock_skew,0.015431,23.653389,0.000000,1.259046,0.021771,0.000000,0.000540,1601.489337,0.000000,0.440879,7.099628,1.046535,0.573044,0.280001,0.342552,0.017275,0.024846,0.354969,0.287978,0.001000
valid_clock_skew,6,5,1.0000,0,0,valid_clock_skew,0.016874,31.644569,0.013267,1.396238,0.032553,0.000000,0.000613,1563.351170,0.000000,0.482118,13.680667,1.769738,0.615432,0.577498,0.494598,0.019036,0.037106,0.348956,0.419079,0.001000
valid_clock_skew,6,6,1.0000,0,0,valid_clock_skew,0.017683,38.085563,0.025841,1.319633,0.026332,0.000000,0.001141,1612.318527,0.000000,0.505240,15.337194,1.825014,0.594796,0.226218,0.403882,0.016452,0.041395,0.000001,0.392400,0.001000
valid_clock_skew,6,7,1.0000,0,0,valid_clock_skew,0.019157,32.748167,0.004860,1.910999,0.018626,0.000000,0.000564,2398.802100,0.000000,0.547352,4.863445,0.916206,0.594660,0.252561,0.309773,0.015509,0.040790,0.414112,0.144110,0.001000
valid_clock_skew,6,8,1.0000,0,0,valid_clock_skew,0.022216,25.261110,0.000975,1.391480,0.029565,0.000000,0.000478,2006.692957,0.000000,0.634755,7.716139,1.220083,0.627992,0.252505,0.361939,0.015756,0.041973,0.082513,0.293824,0.001000
valid_clock_skew,6,9,1.0000,0,0,valid_clock_skew,0.015725,26.496251,0.010944,1.159730,0.036031,0.000000,0.000170,1184.886160,0.000000,0.449294,7.341361,1.751283,0.600930,0.492106,0.467188,0.017161,0.024505,0.483888,0.266995,0.001000
valid_clock_skew,6,10,1.0000,0,0,valid_clock_skew,0.022433,39.703384,0.015349,2.142800,0.039774,0.000000,0.001086,2401.329398,0.000000,0.640940,13.744017,2.045572,0.626622,0.427160,0.462718,0.016417,0.042228,0.000001,0.337663,0.001000
valid_clock_skew,6,11,1.0000,0,0,valid_clock_skew,0.019732,16.687989,0.004622,1.387891,0.021468,0.000000,0.000404,2639.337723,0.000000,0.563758,7.657589,0.865344,0.684803,0.211889,0.321539,0.014100,0.024038,0.160423,0.432926,0.001000
valid_clock_skew,6,12,1.0000,0,0,valid_clock_skew,0.019612,29.855696,0.004558,1.210862,0.029471,0.000000,0.000983,1585.561164,0.000000,0.560352,8.740994,1.469169,0.678304,0.365224,0.453963,0.018944,0.040037,0.219098,0.283286,0.001000
valid_clock_skew,6,13,1.0000,0,0,valid_clock_skew,0.015260,13.318789,0.000000,1.454666,0.021531,0.000000,0.000423,2520.719107,0.000000,0.436013,7.460008,1.327131,0.601403,0.380313,0.358795,0.013634,0.025827,0.255961,0.520994,0.001000
valid_clock_skew,7,0,1.0000,0,0,valid_clock_skew,0.013138,33.333954,0.000000,1.136749,0.012955,0.000000,0.000599,1257.118722,0.000000,0.375379,6.649952,0.908524,0.572321,0.192099,0.233885,0.016688,0.023771,0.388128,0.193684,0.001000
valid_clock_skew,7,1,1.0000,0,0,valid_clock_skew,0.016468,19.311428,0.000000,1.299370,0.018772,0.000000,0.000436,2920.574682,0.000000,0.470502,3.070199,0.484099,0.577297,0.153083,0.253802,0.015439,0.030491,0.041984,0.151156,0.001000
valid_clock_skew,7,2,1.0000,0,0,valid_clock_skew,0.016093,25.065709,0.015500,1.394888,0.028287,0.000000,0.000806,2121.847626,0.000000,0.459802,10.889976,1.789030,0.567544,0.353365,0.441286,0.013606,0.021660,0.028700,0.417789,0.001000
valid_clock_skew,7,3,1.0000,0,0,valid_clock_skew,0.015823,21.294018,0.000000,1.291684,0.019467,0.000000,0.000373,2524.160575,0.000000,0.452090,3.939971,0.634046,0.566165,0.184866,0.305557,0.014666,0.030076,0.146846,0.176728,0.001000
valid_clock_skew,7,4,1.0000,0,0,valid_clock_skew,0.017981,29.249313,0.010354,1.540111,0.030328,0.000000,0.000781,2466.156727,0.000000,0.513744,9.606412,1.665083,0.613309,0.369767,0.453866,0.016031,0.044830,0.000005,0.317575,0.001000
valid_clock_skew,7,5,1.0000,0,0,valid_clock_skew,0.017200,24.118234,0.002153,1.309114,0.021483,0.000000,0.001370,1715.263350,0.000000,0.491433,4.686378,0.892995,0.617246,0.282363,0.341171,0.015515,0.030069,0.350880,0.186573,0.001000
valid_clock_skew,7,6,1.0000,0,0,valid_clock_skew,0.016455,36.870301,0.007733,1.636629,0.023028,0.000000,0.000738,1657.170164,0.000000,0.470132,9.435105,1.450879,0.546897,0.271176,0.354991,0.015691,0.020327,0.261084,0.249143,0.001000
valid_clock_skew,7,7,1.0000,0,0,valid_clock_skew,0.014325,17.794054,0.011173,1.320809,0.028710,0.000000,0.000466,2299.648012,0.000000,0.409281,8.471636,0.973232,0.533538,0.235050,0.292175,0.012709,0.037510,0.187764,0.450761,0.001000
valid_clock_skew,7,8,1.0000,0,0,valid_clock_skew,0.019427,22.778838,0.003446,1.542654,0.018590,0.000000,0.000459,2838.323571,0.000000,0.555064,3.522392,0.602227,0.616930,0.164567,0.312004,0.017598,0.026404,0.277045,0.148131,0.001000
valid_clock_skew,7,9,1.0000,0,0,valid_clock_skew,0.014674,13.791976,0.003685,1.389965,0.018324,0.000000,0.000442,2354.826712,0.000000,0.419248,6.742138,1.082104,0.555848,0.285082,0.266568,0.013427,0.041441,0.298277,0.455797,0.001000
valid_clock_skew,7,10,1.0000,0,0,valid_clock_skew,0.016886,26.801344,0.011549,1.112367,0.022560,0.000000,0.000453,1097.269046,0.000000,0.482447,9.599752,1.641328,0.606379,0.400464,0.402922,0.016209,0.016915,0.365694,0.345298,0.001000
valid_clock_skew,7,11,1.0000,0,0,valid_clock_skew,0.017727,29.679712,0.009436,1.097551,0.021431,0.000000,0.000596,1202.967235,0.000000,0.506479,10.650227,1.107357,0.617679,0.300077,0.290508,0.014830,0.018960,0.295957,0.347142,0.001000
valid_clock_skew,7,12,1.0000,0,0,valid_clock_skew,0.016540,38.965528,0.019868,1.606210,0.024968,0.000000,0.000662,1927.401496,0.000000,0.472562,11.534261,1.820853,0.598114,0.385735,0.365546,0.018903,0.031912,0.000002,0.288605,0.001000
valid_clock_skew,7,13,1.0000,0,0,valid_clock_skew,0.015696,19.136069,0.005094,1.464293,0.027478,0.000000,0.000444,2809.220021,0.000000,0.448447,4.352341,1.139361,0.549288,0.278227,0.369510,0.015113,0.035524,0.173165,0.216147,0.001000
valid_low_friction_slip,0,0,1.0000,0,0,valid_low_friction_slip,0.019372,20.020577,0.005471,1.933335,0.022206,0.000000,0.000378,7232.455710,0.000000,0.553488,3.877402,0.190907,0.682260,0.103045,0.293757,0.017408,0.000000,0.000001,0.184457,0.001000
valid_low_friction_slip,0,1,1.0000,0,0,valid_low_friction_slip,0.017406,29.660445,0.011778,1.676851,0.017854,0.000000,0.000423,5596.393690,0.000000,0.497304,5.012596,0.231048,0.679728,0.155819,0.227384,0.017137,0.000000,0.000000,0.163487,0.001000
valid_low_friction_slip,0,2,1.0000,0,0,valid_low_friction_slip,0.021174,23.197161,0.000000,1.786692,0.028617,0.000000,0.000418,4725.155761,0.000000,0.604981,1.748792,0.161231,0.606542,0.090504,0.250350,0.017609,0.000000,0.000001,0.072273,0.001000
valid_low_friction_slip,0,3,1.0000,0,0,valid_low_friction_slip,0.016816,16.228404,0.010009,1.403085,0.027990,0.000000,0.000450,4761.652391,0.000000,0.480454,4.694209,0.368427,0.644086,0.197596,0.338995,0.017606,0.000000,0.000001,0.272469,0.001000
valid_low_friction_slip,0,4,1.0000,0,0,valid_low_friction_slip,0.019710,20.959439,0.000000,1.944235,0.027264,0.000000,0.000415,6657.092485,0.000000,0.563135,3.215123,0.320073,0.657149,0.152028,0.395063,0.014857,0.000000,0.000000,0.146412,0.001000
valid_low_friction_slip,0,5,1.0000,0,0,valid_low_friction_slip,0.017922,21.686537,0.000000,1.423130,0.035819,0.000000,0.000321,4662.269244,0.000000,0.512069,3.629516,0.338821,0.664210,0.185324,0.391744,0.015603,0.000000,0.000001,0.159985,0.001000
valid_low_friction_slip,0,6,1.0000,0,0,valid_low_friction_slip,0.019694,27.203146,0.000000,1.966763,0.027379,0.000000,0.000413,5128.843690,0.000000,0.562695,4.136976,0.321517,0.631054,0.159184,0.308121,0.016232,0.000000,0.000000,0.146685,0.001000
valid_low_friction_slip,0,7,1.0000,0,0,valid_low_friction_slip,0.019800,25.738193,0.000000,1.825975,0.020701,0.000000,0.000783,4660.512386,0.000000,0.565706,2.403041,0.200940,0.636014,0.119477,0.223589,0.014410,0.000000,0.000000,0.089873,0.001000
valid_low_friction_slip,0,8,1.0000,0,0,valid_low_friction_slip,0.017375,19.281109,0.008347,1.499995,0.019915,0.000000,0.000419,5552.356433,0.000000,0.496416,4.394960,0.239929,0.601877,0.130491,0.281887,0.016900,0.000000,0.000001,0.216702,0.001000
valid_low_friction_slip,0,9,1.0000,0,0,valid_low_friction_slip,0.019581,25.500242,0.000000,1.603554,0.030780,0.000000,0.000430,5357.028502,0.000000,0.559446,4.368208,0.298540,0.670631,0.202827,0.316058,0.017688,0.000000,0.000000,0.164837,0.001000
valid_low_friction_slip,0,10,1.0000,0,0,valid_low_friction_slip,0.015700,17.459449,0.006991,1.340748,0.016281,0.000000,0.000391,4031.039186,0.000000,0.448570,4.150960,0.291279,0.540188,0.141906,0.256532,0.012238,0.000000,0.000001,0.224869,0.001000
valid_low_friction_slip,0,11,1.0000,0,0,valid_low_friction_slip,0.019049,24.105828,0.009956,1.687583,0.026084,0.000000,0.000536,6698.805882,0.000000,0.544267,4.684659,0.254547,0.710828,0.161999,0.394153,0.013627,0.000000,0.000001,0.186596,0.001000
valid_low_friction_slip,0,12,1.0000,0,0,valid_low_friction_slip,0.016387,16.236850,0.000000,1.403534,0.022977,0.000000,0.000572,4082.798360,0.000000,0.468198,4.167094,0.455288,0.594755,0.217080,0.357703,0.014066,0.000000,0.000000,0.241755,0.001000
valid_low_friction_slip,0,13,1.0000,0,0,valid_low_friction_slip,0.017841,15.818688,0.000000,1.714881,0.025393,0.000000,0.000320,5260.887760,0.000000,0.509750,3.971459,0.394451,0.619689,0.210084,0.409647,0.017563,0.000000,0.000001,0.236134,0.001000
valid_low_friction_slip,1,0,1.0000,0,0,valid_low_friction_slip,0.015177,16.384473,0.000000,1.422897,0.022749,0.000000,0.000453,5579.616266,0.000000,0.433624,3.647049,0.243737,0.621378,0.133723,0.321421,0.016952,0.000000,0.000001,0.209788,0.001000
valid_low_friction_slip,1,1,1.0000,0,0,valid_low_friction_slip,0.017892,19.053951,0.000000,1.747827,0.036930,0.000000,0.000539,5052.208510,0.000000,0.511192,5.904966,0.471727,0.647099,0.224860,0.421371,0.016014,0.000000,0.000000,0.294454,0.001000
valid_low_friction_slip,1,2,1.0000,0,0,valid_low_friction_slip,0.019774,22.924830,0.017004,1.646458,0.023172,0.000000,0.000435,5155.467133,0.000000,0.564980,5.953248,0.368528,0.699923,0.230962,0.371126,0.016048,0.000000,0.000000,0.248831,0.001000
valid_low_friction_slip,1,3,1.0000,0,0,valid_low_friction_slip,0.019775,14.770229,0.000000,1.964533,0.015468,0.000000,0.000513,5221.466017,0.000000,0.565003,1.972588,0.209596,0.602127,0.095175,0.238576,0.015643,0.000000,0.000000,0.125083,0.001000
valid_low_friction_slip,1,4,1.0000,0,0,valid_low_friction_slip,0.020586,19.330545,0.000000,1.949222,0.026851,0.000000,0.000398,6393.778738,0.000000,0.588185,4.202880,0.474213,0.664700,0.227065,0.498250,0.017343,0.000000,0.000001,0.206727,0.001000
valid_low_friction_slip,1,5,1.0000,0,0,valid_low_friction_slip,0.018975,15.675282,0.000000,1.839723,0.047841,0.000000,0.000447,5318.248362,0.000000,0.542136,4.896409,0.426853,0.639375,0.219669,0.433743,0.018142,0.000000,0.000001,0.293633,0.001000
valid_low_friction_slip,1,6,1.0000,0,0,valid_low_friction_slip,0.015360,17.198030,0.000000,1.306225,0.014657,0.000000,0.000360,5849.086486,0.000000,0.438847,2.094592,0.130836,0.551416,0.068606,0.242277,0.016268,0.000000,0.000001,0.115100,0.001000
valid_low_friction_slip,1,7,1.0000,0,0,valid_low_friction_slip,0.017681,32.870648,0.000000,1.642101,0.018466,0.000000,0.000390,6129.118577,0.000000,0.505160,4.346294,0.232080,0.648799,0.144756,0.254572,0.015875,0.000000,0.000001,0.128320,0.001000
valid_low_friction_slip,1,8,1.0000,0,0,valid_low_friction_slip,0.019390,25.416554,0.014570,1.550552,0.019150,0.000000,0.000444,4781.136487,0.000000,0.553991,5.515210,0.300494,0.660928,0.189374,0.269170,0.016497,0.000000,0.000000,0.208779,0.001000
valid_low_friction_slip,1,9,1.0000,0,0,valid_low_friction_slip,0.017567,23.827563,0.008005,1.749605,0.016353,0.000000,0.000361,7414.136443,0.000000,0.501913,4.333460,0.232500,0.678238,0.152355,0.252543,0.012809,0.000000,0.000001,0.174542,0.001000
valid_low_friction_slip,1,10,1.0000,0,0,valid_low_friction_slip,0.016947,17.015904,0.000000,1.689689,0.014939,0.000000,0.000378,4904.512442,0.000000,0.484208,2.369072,0.138035,0.534042,0.068871,0.188908,0.014291,0.000000,0.000000,0.131499,0.001000
valid_low_friction_slip,1,11,1.0000,0,0,valid_low_friction_slip,0.018923,20.931291,0.015523,1.862159,0.027731,0.000000,0.000362,5464.127637,0.000000,0.540660,5.686625,0.579590,0.648513,0.366339,0.403919,0.015071,0.000000,0.000001,0.259293,0.001000
valid_low_friction_slip,1,12,1.0000,0,0,valid_low_friction_slip,0.017024,15.146940,0.002534,1.696006,0.023342,0.000000,0.000386,5847.115716,0.000000,0.486388,3.100474,0.416299,0.649982,0.233393,0.404698,0.016070,0.000000,0.000000,0.192016,0.001000
valid_low_friction_slip,1,13,1.0000,0,0,valid_low_friction_slip,0.020440,24.066427,0.000000,1.713002,0.053053,0.000000,0.000386,5235.897652,0.000000,0.584007,4.109543,0.464630,0.738171,0.288744,0.514217,0.017552,0.000000,0.000000,0.163946,0.001000
valid_low_friction_slip,2,0,1.0000,0,0,valid_low_friction_slip,0.017534,19.764027,0.011311,1.668051,0.026360,0.000000,0.000457,4829.641754,0.000000,0.500973,5.899047,0.560596,0.662546,0.299854,0.471494,0.014675,0.000000,0.000001,0.284099,0.001000
valid_low_friction_slip,2,1,1.0000,0,0,valid_low_friction_slip,0.018538,22.146819,0.000000,1.712360,0.017984,0.000000,0.000448,6947.319093,0.000000,0.529668,1.690797,0.178355,0.651362,0.082293,0.255774,0.015616,0.000000,0.000001,0.073047,0.001000
valid_low_friction_slip,2,2,1.0000,0,0,valid_low_friction_slip,0.017441,13.113578,0.000000,1.723604,0.015094,0.000000,0.000399,6210.632749,0.000000,0.498311,3.329454,0.298353,0.619331,0.130953,0.270879,0.011096,0.000000,0.000000,0.235904,0.001000
valid_low_friction_slip,2,3,1.0000,0,0,valid_low_friction_slip,0.018050,28.699109,0.000000,1.793490,0.025850,0.000000,0.000407,5923.968148,0.000000,0.515705,6.622658,0.396657,0.661577,0.255389,0.303212,0.012575,0.000000,0.000001,0.222992,0.001000
valid_low_friction_slip,2,4,1.0000,0,0,valid_low_friction_slip,0.019252,23.972502,0.012310,1.624570,0.020348,0.000000,0.000382,5805.587534,0.000000,0.550053,5.108371,0.239619,0.688045,0.145661,0.261882,0.015715,0.000000,0.000001,0.204560,0.001000
valid_low_friction_slip,2,5,1.0000,0,0,valid_low_friction_slip,0.020721,14.863704,0.000000,2.071618,0.023536,0.000000,0.000475,7901.297943,0.000000,0.592017,4.257924,0.257942,0.613411,0.131284,0.354206,0.016273,0.000000,0.000000,0.268407,0.001000
valid_low_friction_slip,2,6,1.0000,0,0,valid_low_friction_slip,0.019854,26.958053,0.011351,1.541501,0.020413,0.000000,0.000377,4989.115735,0.000000,0.567246,4.935771,0.380728,0.694600,0.263904,0.288179,0.015209,0.000000,0.000001,0.176542,0.001000
valid_low_friction_slip,2,7,1.0000,0,0,valid_low_friction_slip,0.020517,24.505974,0.000000,2.031942,0.022833,0.000000,0.000481,5271.362385,0.000000,0.586200,5.056269,0.197610,0.639781,0.139456,0.273005,0.014953,0.000000,0.000000,0.198239,0.001000
valid_low_friction_slip,2,8,1.0000,0,0,valid_low_friction_slip,0.017020,22.217060,0.009897,1.513154,0.018163,0.000000,0.000393,4740.536604,0.000000,0.486280,4.674056,0.231184,0.653241,0.126669,0.240706,0.017742,0.000000,0.000000,0.201320,0.001000
valid_low_friction_slip,2,9,1.0000,0,0,valid_low_friction_slip,0.018289,20.818098,0.007431,1.246316,0.016040,0.000000,0.000522,3799.333341,0.000000,0.522537,4.230194,0.248923,0.559998,0.130229,0.248571,0.016156,0.000000,0.000001,0.193885,0.001000
valid_low_friction_slip,2,10,1.0000,0,0,valid_low_friction_slip,0.018124,19.348581,0.015806,1.760684,0.027290,0.000000,0.000304,4839.594500,0.000000,0.517829,5.737684,0.651046,0.719085,0.349832,0.438299,0.017263,0.000000,0.000001,0.281970,0.001000
valid_low_friction_slip,2,11,1.0000,0,0,valid_low_friction_slip,0.016394,19.113670,0.000000,1.613525,0.017735,0.000000,0.000490,4734.798045,0.000000,0.468401,3.797932,0.313141,0.615342,0.171966,0.282513,0.015596,0.000000,0.000001,0.188823,0.001000
valid_low_friction_slip,2,12,1.0000,0,0,valid_low_friction_slip,0.019131,22.278453,0.010990,1.852672,0.025091,0.000000,0.000437,6215.757724,0.000000,0.546587,4.870730,0.438256,0.698914,0.254595,0.352138,0.014289,0.000000,0.000001,0.209238,0.001000
valid_low_friction_slip,2,13,1.0000,0,0,valid_low_friction_slip,0.017230,26.531040,0.010430,1.671600,0.020110,0.000000,0.000323,6393.595406,0.000000,0.492292,4.769987,0.240969,0.706481,0.152234,0.276914,0.016911,0.000000,0.000001,0.173259,0.001000
valid_low_friction_slip,3,0,1.0000,0,0,valid_low_friction_slip,0.016484,26.169015,0.000000,1.597928,0.043706,0.000000,0.000502,4528.972174,0.000000,0.470985,4.646866,0.442706,0.682973,0.252359,0.344127,0.016606,0.000000,0.000000,0.171036,0.001000
valid_low_friction_slip,3,1,1.0000,0,0,valid_low_friction_slip,0.021363,28.355432,0.000000,1.727852,0.019308,0.000000,0.000413,6531.838806,0.000000,0.610379,3.977410,0.141835,0.622795,0.108953,0.221905,0.015636,0.000000,0.000001,0.135491,0.001000
valid_low_friction_slip,3,2,1.0000,0,0,valid_low_friction_slip,0.016541,19.416513,0.011318,1.490493,0.022577,0.000000,0.000390,4069.851071,0.000000,0.472589,4.929718,0.386791,0.600087,0.197293,0.280200,0.015093,0.000000,0.000000,0.241457,0.001000
valid_low_friction_slip,3,3,1.0000,0,0,valid_low_friction_slip,0.019407,25.125334,0.011493,1.935359,0.018997,0.000000,0.000509,8003.035530,0.000000,0.554484,4.961303,0.212270,0.638108,0.133694,0.287596,0.014413,0.000000,0.000001,0.189904,0.001000
valid_low_friction_slip,3,4,1.0000,0,0,valid_low_friction_slip,0.015372,21.678120,0.012540,1.503903,0.026541,0.000000,0.000423,6600.661233,0.000000,0.439187,5.149729,0.287988,0.637250,0.188526,0.346435,0.015159,0.000000,0.000001,0.227079,0.001000
valid_low_friction_slip,3,5,1.0000,0,0,valid_low_friction_slip,0.017720,14.097571,0.000000,1.752903,0.010840,0.000000,0.000489,5199.448189,0.000000,0.506284,1.846349,0.168341,0.563691,0.074525,0.211184,0.013279,0.000000,0.000001,0.122294,0.001000
valid_low_friction_slip,3,6,1.0000,0,0,valid_low_friction_slip,0.016666,25.576690,0.009238,1.583096,0.016663,0.000000,0.000394,5962.838864,0.000000,0.476182,4.555358,0.172593,0.622800,0.108392,0.209805,0.016137,0.000000,0.000000,0.171404,0.001000
valid_low_friction_slip,3,7,1.0000,0,0,valid_low_friction_slip,0.016597,14.149452,0.011751,1.430223,0.049752,0.000000,0.000451,5286.981340,0.000000,0.474188,5.007741,0.457251,0.642096,0.206670,0.408221,0.019682,0.000000,0.000001,0.330556,0.001000
valid_low_friction_slip,3,8,1.0000,0,0,valid_low_friction_slip,0.024354,19.843595,0.011951,2.413899,0.029863,0.000000,0.000540,10822.936604,0.000000,0.695842,5.043704,0.365862,0.697085,0.240680,0.420643,0.013037,0.000000,0.000001,0.241979,0.001000
valid_low_friction_slip,3,9,1.0000,0,0,valid_low_friction_slip,0.019593,22.292275,0.012116,1.788671,0.017953,0.000000,0.000501,5263.784939,0.000000,0.559789,5.325204,0.396002,0.663229,0.209965,0.246015,0.014167,0.000000,0.000001,0.228625,0.001000
valid_low_friction_slip,3,10,1.0000,0,0,valid_low_friction_slip,0.020150,24.953871,0.014087,1.775589,0.027097,0.000000,0.000393,4479.343944,0.000000,0.575724,6.216214,0.730957,0.666123,0.428415,0.458143,0.017643,0.000000,0.000000,0.239510,0.001000
valid_low_friction_slip,3,11,1.0000,0,0,valid_low_friction_slip,0.015137,23.554681,0.017519,1.261453,0.028337,0.000000,0.000359,3338.898405,0.000000,0.432498,6.045998,0.547043,0.662099,0.318674,0.349830,0.016803,0.000000,0.000001,0.246226,0.001000
valid_low_friction_slip,3,12,1.0000,0,0,valid_low_friction_slip,0.016377,18.744696,0.009452,1.626396,0.020203,0.000000,0.000461,6224.834532,0.000000,0.467909,4.593961,0.304245,0.613352,0.169243,0.360921,0.013252,0.000000,0.000001,0.232668,0.001000
valid_low_friction_slip,3,13,1.0000,0,0,valid_low_friction_slip,0.020330,23.234996,0.009351,1.722023,0.025622,0.000000,0.000396,6334.835946,0.000000,0.580844,4.575660,0.263915,0.670792,0.155561,0.231694,0.019316,0.000000,0.000001,0.188804,0.001000
valid_low_friction_slip,4,0,1.0000,0,0,valid_low_friction_slip,0.020556,24.428694,0.000000,1.986691,0.015769,0.000000,0.000362,5800.263593,0.000000,0.587317,2.126006,0.202275,0.659195,0.094120,0.218317,0.014919,0.000000,0.000000,0.083607,0.001000
valid_low_friction_slip,4,1,1.0000,0,0,valid_low_friction_slip,0.017083,19.919606,0.014929,1.597578,0.025491,0.000000,0.000460,5704.973681,0.000000,0.488096,5.579693,0.412013,0.663814,0.254467,0.444985,0.016827,0.000000,0.000001,0.266721,0.001000
valid_low_friction_slip,4,2,1.0000,0,0,valid_low_friction_slip,0.016963,22.669687,0.013014,1.431740,0.016992,0.000000,0.000347,3894.155466,0.000000,0.484669,5.235025,0.327001,0.597867,0.193142,0.249571,0.014845,0.000000,0.000000,0.221170,0.001000
valid_low_friction_slip,4,3,1.0000,0,0,valid_low_friction_slip,0.018856,19.615353,0.000000,1.744847,0.017473,0.000000,0.000360,6296.310321,0.000000,0.538750,2.443064,0.198411,0.679132,0.099182,0.195703,0.014399,0.000000,0.000001,0.118507,0.001000
valid_low_friction_slip,4,4,1.0000,0,0,valid_low_friction_slip,0.017793,20.822743,0.006768,1.736583,0.017547,0.000000,0.000320,5578.002987,0.000000,0.508366,4.110739,0.317358,0.624150,0.167957,0.241058,0.016221,0.000000,0.000001,0.188369,0.001000
valid_low_friction_slip,4,5,1.0000,0,0,valid_low_friction_slip,0.018568,16.501456,0.009983,1.437718,0.030598,0.000000,0.000397,6024.367699,0.000000,0.530505,4.689550,0.288458,0.575914,0.153826,0.330657,0.018984,0.000000,0.000001,0.267952,0.001000
valid_low_friction_slip,4,6,1.0000,0,0,valid_low_friction_slip,0.016598,24.092827,0.012119,1.552646,0.022734,0.000000,0.000451,6882.521422,0.000000,0.474217,5.074019,0.270325,0.667668,0.181779,0.270798,0.014442,0.000000,0.000001,0.202210,0.001000
valid_low_friction_slip,4,7,1.0000,0,0,valid_low_friction_slip,0.019039,13.012410,0.000000,1.656653,0.026522,0.000000,0.000404,5872.560630,0.000000,0.543972,3.219969,0.396924,0.667686,0.195706,0.411437,0.012952,0.000000,0.000001,0.229794,0.001000
valid_low_friction_slip,4,8,1.0000,0,0,valid_low_friction_slip,0.019755,27.554167,0.000000,1.777196,0.023567,0.000000,0.000554,5755.559153,0.000000,0.564417,5.269427,0.320553,0.705945,0.220353,0.290522,0.014533,0.000000,0.000001,0.184541,0.001000
